ProductKey,ShipDateKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,UnitPriceDiscountPct,ProductStandardCost,ShipDate,ProductName,Subcategory,Category
580,20080526,9,SO70917,1,1700.99,0,1082.51,5/26/2008,"Road-350-W Yellow, 40",Road Bikes,Bikes
539,20080506,10,SO69281,1,24.99,0,9.3463,5/6/2008,ML Road Tire,Tires and Tubes,Accessories
529,20080126,8,SO62370,1,3.99,0,1.4923,1/26/2008,Road Tire Tube,Tires and Tubes,Accessories
529,20080504,1,SO69153,1,3.99,0,1.4923,5/4/2008,Road Tire Tube,Tires and Tubes,Accessories
375,20060827,10,SO47235,1,2181.5625,0,1320.6838,8/27/2006,"Road-250 Black, 48",Road Bikes,Bikes
485,20071120,9,SO57851,1,21.98,0,8.2205,11/20/2007,Fender Set - Mountain,Fenders,Accessories
217,20080721,1,SO74560,1,34.99,0,13.0863,7/21/2008,"Sport-100 Helmet, Black",Helmets,Accessories
541,20080714,4,SO74343,1,28.99,0,10.8423,7/14/2008,Touring Tire,Tires and Tubes,Accessories
481,20071210,4,SO59245,1,8.99,0,3.3623,12/10/2007,"Racing Socks, M",Socks,Clothing
528,20080212,4,SO63580,1,4.99,0,1.8663,2/12/2008,Mountain Tire Tube,Tires and Tubes,Accessories
214,20080622,9,SO72962,1,34.99,0,13.0863,6/22/2008,"Sport-100 Helmet, Red",Helmets,Accessories
463,20070927,1,SO54663,1,24.49,0,9.1593,9/27/2007,"Half-Finger Gloves, S",Gloves,Clothing
353,20080424,7,SO68408,1,2319.99,0,1265.6195,4/24/2008,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
541,20080611,1,SO72173,1,28.99,0,10.8423,6/11/2008,Touring Tire,Tires and Tubes,Accessories
536,20080611,7,SO72137,1,29.99,0,11.2163,6/11/2008,ML Mountain Tire,Tires and Tubes,Accessories
225,20071129,8,SO58411,1,8.99,0,6.9223,11/29/2007,AWC Logo Cap,Caps,Clothing
485,20080802,4,SO74961,1,21.98,0,8.2205,8/2/2008,Fender Set - Mountain,Fenders,Accessories
574,20080612,8,SO72248,1,2384.07,0,1481.9379,6/12/2008,"Touring-1000 Blue, 50",Touring Bikes,Bikes
214,20080417,4,SO68017,1,34.99,0,13.0863,4/17/2008,"Sport-100 Helmet, Red",Helmets,Accessories
482,20080208,9,SO63347,1,8.99,0,3.3623,2/8/2008,"Racing Socks, L",Socks,Clothing
593,20071012,4,SO55593,1,564.99,0,308.2179,10/12/2007,"Mountain-500 Silver, 44",Mountain Bikes,Bikes
372,20070727,9,SO51479,1,2443.35,0,1554.9479,7/27/2007,"Road-250 Red, 58",Road Bikes,Bikes
536,20080515,4,SO70110,1,29.99,0,11.2163,5/15/2008,ML Mountain Tire,Tires and Tubes,Accessories
540,20071122,1,SO57974,1,32.6,0,12.1924,11/22/2007,HL Road Tire,Tires and Tubes,Accessories
528,20080112,6,SO61502,1,4.99,0,1.8663,1/12/2008,Mountain Tire Tube,Tires and Tubes,Accessories
605,20071207,7,SO58899,1,539.99,0,343.6496,12/7/2007,"Road-750 Black, 48",Road Bikes,Bikes
528,20080802,1,SO74960,1,4.99,0,1.8663,8/2/2008,Mountain Tire Tube,Tires and Tubes,Accessories
225,20080403,10,SO66981,1,8.99,0,6.9223,4/3/2008,AWC Logo Cap,Caps,Clothing
584,20080620,4,SO72834,1,539.99,0,343.6496,6/20/2008,"Road-750 Black, 58",Road Bikes,Bikes
377,20061113,7,SO48117,1,2181.5625,0,1320.6838,11/13/2006,"Road-250 Black, 52",Road Bikes,Bikes
541,20080613,1,SO72291,1,28.99,0,10.8423,6/13/2008,Touring Tire,Tires and Tubes,Accessories
584,20071220,10,SO59978,1,539.99,0,343.6496,12/20/2007,"Road-750 Black, 58",Road Bikes,Bikes
606,20070727,4,SO51496,1,539.99,0,343.6496,7/27/2007,"Road-750 Black, 52",Road Bikes,Bikes
467,20071007,6,SO55193,1,24.49,0,9.1593,10/7/2007,"Half-Finger Gloves, L",Gloves,Clothing
485,20080520,9,SO70458,1,21.98,0,8.2205,5/20/2008,Fender Set - Mountain,Fenders,Accessories
576,20080417,4,SO68017,1,2384.07,0,1481.9379,4/17/2008,"Touring-1000 Blue, 60",Touring Bikes,Bikes
478,20071218,10,SO59789,1,9.99,0,3.7363,12/18/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
540,20080521,6,SO70538,1,32.6,0,12.1924,5/21/2008,HL Road Tire,Tires and Tubes,Accessories
385,20061231,8,SO48655,1,1000.4375,0,605.6492,12/31/2006,"Road-550-W Yellow, 42",Road Bikes,Bikes
217,20080122,9,SO62092,1,34.99,0,13.0863,1/22/2008,"Sport-100 Helmet, Black",Helmets,Accessories
231,20080518,4,SO70334,1,49.99,0,38.4923,5/18/2008,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing
574,20070912,10,SO53873,1,2384.07,0,1481.9379,9/12/2007,"Touring-1000 Blue, 50",Touring Bikes,Bikes
606,20071210,1,SO59264,1,539.99,0,343.6496,12/10/2007,"Road-750 Black, 52",Road Bikes,Bikes
225,20080303,9,SO64860,1,8.99,0,6.9223,3/3/2008,AWC Logo Cap,Caps,Clothing
489,20080706,10,SO74088,1,53.99,0,41.5723,7/6/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
477,20071203,6,SO58610,1,4.99,0,1.8663,12/3/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
479,20070807,10,SO51672,1,8.99,0,3.3623,8/7/2007,Road Bottle Cage,Bottles and Cages,Accessories
575,20080410,9,SO67576,1,2384.07,0,1481.9379,4/10/2008,"Touring-1000 Blue, 54",Touring Bikes,Bikes
222,20080228,1,SO64665,1,34.99,0,13.0863,2/28/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
569,20070902,7,SO53172,1,742.35,0,461.4448,9/2/2007,"Touring-3000 Yellow, 50",Touring Bikes,Bikes
529,20080310,8,SO65481,1,3.99,0,1.4923,3/10/2008,Road Tire Tube,Tires and Tubes,Accessories
530,20071101,4,SO56689,1,4.99,0,1.8663,11/1/2007,Touring Tire Tube,Tires and Tubes,Accessories
478,20080513,6,SO69965,1,9.99,0,3.7363,5/13/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
581,20071231,4,SO60696,1,1700.99,0,1082.51,12/31/2007,"Road-350-W Yellow, 42",Road Bikes,Bikes
480,20071227,10,SO60408,1,2.29,0,0.8565,12/27/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
480,20080223,6,SO64255,1,2.29,0,0.8565,2/23/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
477,20080504,8,SO69094,1,4.99,0,1.8663,5/4/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
480,20070808,6,SO51910,1,2.29,0,0.8565,8/8/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
477,20080421,7,SO68231,1,4.99,0,1.8663,4/21/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
217,20071224,4,SO60233,1,34.99,0,13.0863,12/24/2007,"Sport-100 Helmet, Black",Helmets,Accessories
477,20080312,6,SO65582,1,4.99,0,1.8663,3/12/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
529,20080624,10,SO73146,1,3.99,0,1.4923,6/24/2008,Road Tire Tube,Tires and Tubes,Accessories
480,20080204,1,SO62888,1,2.29,0,0.8565,2/4/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
540,20080506,9,SO69299,1,32.6,0,12.1924,5/6/2008,HL Road Tire,Tires and Tubes,Accessories
463,20080527,9,SO70950,1,24.49,0,9.1593,5/27/2008,"Half-Finger Gloves, S",Gloves,Clothing
388,20080401,7,SO66882,1,1120.49,0,713.0798,4/1/2008,"Road-550-W Yellow, 44",Road Bikes,Bikes
463,20080605,9,SO71564,1,24.49,0,9.1593,6/5/2008,"Half-Finger Gloves, S",Gloves,Clothing
217,20080201,7,SO62725,1,34.99,0,13.0863,2/1/2008,"Sport-100 Helmet, Black",Helmets,Accessories
485,20071114,9,SO57585,1,21.98,0,8.2205,11/14/2007,Fender Set - Mountain,Fenders,Accessories
217,20071125,9,SO58133,1,34.99,0,13.0863,11/25/2007,"Sport-100 Helmet, Black",Helmets,Accessories
491,20080703,9,SO73846,1,53.99,0,41.5723,7/3/2008,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing
530,20080420,6,SO68166,1,4.99,0,1.8663,4/20/2008,Touring Tire Tube,Tires and Tubes,Accessories
535,20080624,7,SO73119,1,24.99,0,9.3463,6/24/2008,LL Mountain Tire,Tires and Tubes,Accessories
487,20080502,9,SO68963,1,54.99,0,20.5663,5/2/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
476,20080523,4,SO70716,1,69.99,0,26.1763,5/23/2008,"Women's Mountain Shorts, L",Shorts,Clothing
605,20080407,4,SO67254,1,539.99,0,343.6496,4/7/2008,"Road-750 Black, 48",Road Bikes,Bikes
355,20080518,9,SO70360,1,2319.99,0,1265.6195,5/18/2008,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
477,20071227,1,SO60400,1,4.99,0,1.8663,12/27/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
222,20080319,9,SO66060,1,34.99,0,13.0863,3/19/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
222,20080524,10,SO70791,1,34.99,0,13.0863,5/24/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
588,20080411,8,SO67586,1,769.49,0,419.7784,4/11/2008,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes
214,20080517,4,SO70262,1,34.99,0,13.0863,5/17/2008,"Sport-100 Helmet, Red",Helmets,Accessories
463,20071124,9,SO58075,1,24.49,0,9.1593,11/24/2007,"Half-Finger Gloves, S",Gloves,Clothing
604,20080705,9,SO74027,1,539.99,0,343.6496,7/5/2008,"Road-750 Black, 44",Road Bikes,Bikes
485,20080203,1,SO62856,1,21.98,0,8.2205,2/3/2008,Fender Set - Mountain,Fenders,Accessories
480,20071014,4,SO55722,1,2.29,0,0.8565,10/14/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
465,20080203,6,SO62847,1,24.49,0,9.1593,2/3/2008,"Half-Finger Gloves, M",Gloves,Clothing
485,20080314,4,SO65705,1,21.98,0,8.2205,3/14/2008,Fender Set - Mountain,Fenders,Accessories
489,20080802,9,SO74937,1,53.99,0,41.5723,8/2/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
477,20080410,9,SO67576,1,4.99,0,1.8663,4/10/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
478,20080503,9,SO69072,1,9.99,0,3.7363,5/3/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
488,20080610,9,SO72067,1,53.99,0,41.5723,6/10/2008,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing
375,20060819,9,SO47161,1,2181.5625,0,1320.6838,8/19/2006,"Road-250 Black, 48",Road Bikes,Bikes
217,20070823,9,SO52618,1,34.99,0,13.0863,8/23/2007,"Sport-100 Helmet, Black",Helmets,Accessories
537,20080625,1,SO73232,1,35.0,0,13.09,6/25/2008,HL Mountain Tire,Tires and Tubes,Accessories
347,20050919,4,SO44186,1,3399.99,0,1912.1544,9/19/2005,"Mountain-100 Silver, 48",Mountain Bikes,Bikes
353,20070910,9,SO53768,1,2319.99,0,1265.6195,9/10/2007,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
595,20070727,4,SO51487,1,564.99,0,308.2179,7/27/2007,"Mountain-500 Silver, 52",Mountain Bikes,Bikes
530,20080125,10,SO62324,1,4.99,0,1.8663,1/25/2008,Touring Tire Tube,Tires and Tubes,Accessories
222,20071123,8,SO58047,1,34.99,0,13.0863,11/23/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
491,20071109,1,SO57296,1,53.99,0,41.5723,11/9/2007,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing
357,20080614,1,SO72404,1,2319.99,0,1265.6195,6/14/2008,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
528,20080221,1,SO64141,1,4.99,0,1.8663,2/21/2008,Mountain Tire Tube,Tires and Tubes,Accessories
528,20080611,7,SO72137,1,4.99,0,1.8663,6/11/2008,Mountain Tire Tube,Tires and Tubes,Accessories
311,20060303,9,SO45488,1,3578.27,0,2171.2942,3/3/2006,"Road-150 Red, 44",Road Bikes,Bikes
222,20080317,8,SO65890,1,34.99,0,13.0863,3/17/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
528,20080414,10,SO67774,1,4.99,0,1.8663,4/14/2008,Mountain Tire Tube,Tires and Tubes,Accessories
580,20080410,8,SO67502,1,1700.99,0,1082.51,4/10/2008,"Road-350-W Yellow, 40",Road Bikes,Bikes
477,20080222,4,SO64238,1,4.99,0,1.8663,2/22/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
379,20060910,1,SO47472,1,2181.5625,0,1320.6838,9/10/2006,"Road-250 Black, 58",Road Bikes,Bikes
488,20071124,4,SO58120,1,53.99,0,41.5723,11/24/2007,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing
217,20071019,6,SO56011,1,34.99,0,13.0863,10/19/2007,"Sport-100 Helmet, Black",Helmets,Accessories
541,20080604,10,SO71533,1,28.99,0,10.8423,6/4/2008,Touring Tire,Tires and Tubes,Accessories
480,20071229,9,SO60523,1,2.29,0,0.8565,12/29/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
477,20080725,6,SO74704,1,4.99,0,1.8663,7/25/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
237,20080506,8,SO69255,1,49.99,0,38.4923,5/6/2008,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
478,20080219,10,SO64029,1,9.99,0,3.7363,2/19/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
530,20080426,1,SO68560,1,4.99,0,1.8663,4/26/2008,Touring Tire Tube,Tires and Tubes,Accessories
529,20071024,9,SO56265,1,3.99,0,1.4923,10/24/2007,Road Tire Tube,Tires and Tubes,Accessories
484,20080325,4,SO66404,1,7.95,0,2.9733,3/25/2008,Bike Wash - Dissolver,Cleaners,Accessories
477,20071103,1,SO56775,1,4.99,0,1.8663,11/3/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
353,20080612,8,SO72197,1,2319.99,0,1265.6195,6/12/2008,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
490,20070930,9,SO54868,1,53.99,0,41.5723,9/30/2007,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing
217,20080312,10,SO65569,1,34.99,0,13.0863,3/12/2008,"Sport-100 Helmet, Black",Helmets,Accessories
237,20080316,9,SO65812,1,49.99,0,38.4923,3/16/2008,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
483,20080615,1,SO72440,1,120.0,0,44.88,6/15/2008,Hitch Rack - 4-Bike,Bike Racks,Accessories
480,20071128,9,SO58349,1,2.29,0,0.8565,11/28/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
214,20080419,7,SO68100,1,34.99,0,13.0863,4/19/2008,"Sport-100 Helmet, Red",Helmets,Accessories
217,20080304,4,SO64909,1,34.99,0,13.0863,3/4/2008,"Sport-100 Helmet, Black",Helmets,Accessories
479,20071215,9,SO59630,1,8.99,0,3.3623,12/15/2007,Road Bottle Cage,Bottles and Cages,Accessories
538,20080427,9,SO68627,1,21.49,0,8.0373,4/27/2008,LL Road Tire,Tires and Tubes,Accessories
529,20080415,4,SO67859,1,3.99,0,1.4923,4/15/2008,Road Tire Tube,Tires and Tubes,Accessories
225,20071203,9,SO58594,1,8.99,0,6.9223,12/3/2007,AWC Logo Cap,Caps,Clothing
382,20080616,9,SO72560,1,1120.49,0,713.0798,6/16/2008,"Road-550-W Yellow, 38",Road Bikes,Bikes
222,20070813,7,SO52111,1,34.99,0,13.0863,8/13/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
487,20071024,6,SO56242,1,54.99,0,20.5663,10/24/2007,Hydration Pack - 70 oz.,Hydration Packs,Accessories
480,20080428,10,SO68688,1,2.29,0,0.8565,4/28/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
372,20080222,9,SO64227,1,2443.35,0,1554.9479,2/22/2008,"Road-250 Red, 58",Road Bikes,Bikes
529,20080308,8,SO65360,1,3.99,0,1.4923,3/8/2008,Road Tire Tube,Tires and Tubes,Accessories
354,20070519,9,SO50458,1,2071.4196,0,1117.8559,5/19/2007,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
326,20051121,10,SO44653,1,699.0982,0,413.1463,11/21/2005,"Road-650 Red, 44",Road Bikes,Bikes
483,20070909,6,SO53666,1,120.0,0,44.88,9/9/2007,Hitch Rack - 4-Bike,Bike Racks,Accessories
485,20080219,9,SO64042,1,21.98,0,8.2205,2/19/2008,Fender Set - Mountain,Fenders,Accessories
387,20061007,9,SO47654,1,1000.4375,0,605.6492,10/7/2006,"Road-550-W Yellow, 44",Road Bikes,Bikes
590,20070921,9,SO54361,1,769.49,0,419.7784,9/21/2007,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes
477,20080129,9,SO62535,1,4.99,0,1.8663,1/29/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
237,20071224,1,SO60229,1,49.99,0,38.4923,12/24/2007,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
214,20071208,9,SO59081,1,34.99,0,13.0863,12/8/2007,"Sport-100 Helmet, Red",Helmets,Accessories
529,20080804,6,SO75005,1,3.99,0,1.4923,8/4/2008,Road Tire Tube,Tires and Tubes,Accessories
465,20080314,4,SO65705,1,24.49,0,9.1593,3/14/2008,"Half-Finger Gloves, M",Gloves,Clothing
537,20080123,6,SO62208,1,35.0,0,13.09,1/23/2008,HL Mountain Tire,Tires and Tubes,Accessories
352,20070219,1,SO49286,1,2071.4196,0,1117.8559,2/19/2007,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
225,20080608,7,SO71996,1,8.99,0,6.9223,6/8/2008,AWC Logo Cap,Caps,Clothing
363,20080620,10,SO72794,1,2294.99,0,1251.9813,6/20/2008,"Mountain-200 Black, 46",Mountain Bikes,Bikes
491,20080115,1,SO61711,1,53.99,0,41.5723,1/15/2008,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing
477,20071224,4,SO60206,1,4.99,0,1.8663,12/24/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
535,20071218,1,SO59773,1,24.99,0,9.3463,12/18/2007,LL Mountain Tire,Tires and Tubes,Accessories
529,20080204,9,SO62878,1,3.99,0,1.4923,2/4/2008,Road Tire Tube,Tires and Tubes,Accessories
489,20080131,9,SO62692,1,53.99,0,41.5723,1/31/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
538,20080406,7,SO67174,1,21.49,0,8.0373,4/6/2008,LL Road Tire,Tires and Tubes,Accessories
480,20071009,4,SO55441,1,2.29,0,0.8565,10/9/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
485,20070904,6,SO53255,1,21.98,0,8.2205,9/4/2007,Fender Set - Mountain,Fenders,Accessories
214,20080113,4,SO61554,1,34.99,0,13.0863,1/13/2008,"Sport-100 Helmet, Red",Helmets,Accessories
479,20071230,10,SO60626,1,8.99,0,3.3623,12/30/2007,Road Bottle Cage,Bottles and Cages,Accessories
529,20080127,9,SO62397,1,3.99,0,1.4923,1/27/2008,Road Tire Tube,Tires and Tubes,Accessories
478,20071018,6,SO55957,1,9.99,0,3.7363,10/18/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
222,20080708,1,SO74148,1,34.99,0,13.0863,7/8/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
228,20080514,7,SO70051,1,49.99,0,38.4923,5/14/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
357,20080226,4,SO64504,1,2319.99,0,1265.6195,2/26/2008,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
237,20071126,4,SO58220,1,49.99,0,38.4923,11/26/2007,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
222,20080520,1,SO70479,1,34.99,0,13.0863,5/20/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
333,20070622,4,SO50923,1,782.99,0,486.7066,6/22/2007,"Road-650 Black, 58",Road Bikes,Bikes
478,20080330,6,SO66726,1,9.99,0,3.7363,3/30/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
228,20080221,6,SO64131,1,49.99,0,38.4923,2/21/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
217,20080201,6,SO62732,1,34.99,0,13.0863,2/1/2008,"Sport-100 Helmet, Black",Helmets,Accessories
217,20071022,6,SO56158,1,34.99,0,13.0863,10/22/2007,"Sport-100 Helmet, Black",Helmets,Accessories
222,20080220,10,SO64094,1,34.99,0,13.0863,2/20/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
214,20080715,6,SO74373,1,34.99,0,13.0863,7/15/2008,"Sport-100 Helmet, Red",Helmets,Accessories
540,20080210,6,SO63444,1,32.6,0,12.1924,2/10/2008,HL Road Tire,Tires and Tubes,Accessories
311,20060220,6,SO45431,1,3578.27,0,2171.2942,2/20/2006,"Road-150 Red, 44",Road Bikes,Bikes
477,20080410,10,SO67548,1,4.99,0,1.8663,4/10/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
528,20080130,6,SO62602,1,4.99,0,1.8663,1/30/2008,Mountain Tire Tube,Tires and Tubes,Accessories
489,20080213,6,SO63632,1,53.99,0,41.5723,2/13/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
222,20080206,10,SO63040,1,34.99,0,13.0863,2/6/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
539,20070815,8,SO52222,1,24.99,0,9.3463,8/15/2007,ML Road Tire,Tires and Tubes,Accessories
477,20070731,6,SO51555,1,4.99,0,1.8663,7/31/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
463,20071014,10,SO55723,1,24.49,0,9.1593,10/14/2007,"Half-Finger Gloves, S",Gloves,Clothing
490,20071117,4,SO57714,1,53.99,0,41.5723,11/17/2007,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing
480,20071029,9,SO56533,1,2.29,0,0.8565,10/29/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
528,20080103,4,SO60855,1,4.99,0,1.8663,1/3/2008,Mountain Tire Tube,Tires and Tubes,Accessories
538,20080427,6,SO68638,1,21.49,0,8.0373,4/27/2008,LL Road Tire,Tires and Tubes,Accessories
222,20080625,1,SO73244,1,34.99,0,13.0863,6/25/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
310,20060331,9,SO45736,1,3578.27,0,2171.2942,3/31/2006,"Road-150 Red, 62",Road Bikes,Bikes
478,20071211,6,SO59299,1,9.99,0,3.7363,12/11/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
471,20070920,10,SO54288,1,63.5,0,23.749,9/20/2007,"Classic Vest, S",Vests,Clothing
540,20080715,6,SO74383,1,32.6,0,12.1924,7/15/2008,HL Road Tire,Tires and Tubes,Accessories
541,20071206,6,SO58788,1,28.99,0,10.8423,12/6/2007,Touring Tire,Tires and Tubes,Accessories
540,20070714,10,SO51272,1,32.6,0,12.1924,7/14/2007,HL Road Tire,Tires and Tubes,Accessories
478,20080311,1,SO65540,1,9.99,0,3.7363,3/11/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
485,20080314,1,SO65725,1,21.98,0,8.2205,3/14/2008,Fender Set - Mountain,Fenders,Accessories
234,20071217,10,SO59737,1,49.99,0,38.4923,12/17/2007,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
390,20080523,1,SO70739,1,1120.49,0,713.0798,5/23/2008,"Road-550-W Yellow, 48",Road Bikes,Bikes
541,20080305,10,SO64992,1,28.99,0,10.8423,3/5/2008,Touring Tire,Tires and Tubes,Accessories
479,20080227,9,SO64598,1,8.99,0,3.3623,2/27/2008,Road Bottle Cage,Bottles and Cages,Accessories
361,20080608,10,SO71960,1,2294.99,0,1251.9813,6/8/2008,"Mountain-200 Black, 42",Mountain Bikes,Bikes
214,20071028,9,SO56435,1,34.99,0,13.0863,10/28/2007,"Sport-100 Helmet, Red",Helmets,Accessories
225,20080305,4,SO65011,1,8.99,0,6.9223,3/5/2008,AWC Logo Cap,Caps,Clothing
530,20080115,8,SO61715,1,4.99,0,1.8663,1/15/2008,Touring Tire Tube,Tires and Tubes,Accessories
541,20080104,4,SO60941,1,28.99,0,10.8423,1/4/2008,Touring Tire,Tires and Tubes,Accessories
234,20080506,4,SO69287,1,49.99,0,38.4923,5/6/2008,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
480,20080428,6,SO68695,1,2.29,0,0.8565,4/28/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
580,20080221,7,SO64123,1,1700.99,0,1082.51,2/21/2008,"Road-350-W Yellow, 40",Road Bikes,Bikes
477,20070904,6,SO53258,1,4.99,0,1.8663,9/4/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
214,20080624,4,SO73166,1,34.99,0,13.0863,6/24/2008,"Sport-100 Helmet, Red",Helmets,Accessories
383,20070626,7,SO50957,1,1000.4375,0,605.6492,6/26/2007,"Road-550-W Yellow, 40",Road Bikes,Bikes
217,20080226,6,SO64481,1,34.99,0,13.0863,2/26/2008,"Sport-100 Helmet, Black",Helmets,Accessories
575,20071125,10,SO58191,1,2384.07,0,1481.9379,11/25/2007,"Touring-1000 Blue, 54",Touring Bikes,Bikes
479,20080424,9,SO68467,1,8.99,0,3.3623,4/24/2008,Road Bottle Cage,Bottles and Cages,Accessories
483,20071230,9,SO60569,1,120.0,0,44.88,12/30/2007,Hitch Rack - 4-Bike,Bike Racks,Accessories
529,20080713,6,SO74316,1,3.99,0,1.4923,7/13/2008,Road Tire Tube,Tires and Tubes,Accessories
479,20080510,10,SO69774,1,8.99,0,3.3623,5/10/2008,Road Bottle Cage,Bottles and Cages,Accessories
480,20071213,6,SO59443,1,2.29,0,0.8565,12/13/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
222,20080402,9,SO66890,1,34.99,0,13.0863,4/2/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
480,20080217,9,SO63883,1,2.29,0,0.8565,2/17/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
487,20080621,9,SO72922,1,54.99,0,20.5663,6/21/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
528,20071101,1,SO56682,1,4.99,0,1.8663,11/1/2007,Mountain Tire Tube,Tires and Tubes,Accessories
387,20070611,7,SO50798,1,1000.4375,0,605.6492,6/11/2007,"Road-550-W Yellow, 44",Road Bikes,Bikes
528,20070827,10,SO52869,1,4.99,0,1.8663,8/27/2007,Mountain Tire Tube,Tires and Tubes,Accessories
225,20071220,8,SO59940,1,8.99,0,6.9223,12/20/2007,AWC Logo Cap,Caps,Clothing
225,20080316,1,SO65849,1,8.99,0,6.9223,3/16/2008,AWC Logo Cap,Caps,Clothing
477,20080622,8,SO73028,1,4.99,0,1.8663,6/22/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
225,20071023,9,SO56218,1,8.99,0,6.9223,10/23/2007,AWC Logo Cap,Caps,Clothing
528,20071113,7,SO57509,1,4.99,0,1.8663,11/13/2007,Mountain Tire Tube,Tires and Tubes,Accessories
485,20080724,4,SO74671,1,21.98,0,8.2205,7/24/2008,Fender Set - Mountain,Fenders,Accessories
361,20080130,4,SO62618,1,2294.99,0,1251.9813,1/30/2008,"Mountain-200 Black, 42",Mountain Bikes,Bikes
478,20071109,4,SO57266,1,9.99,0,3.7363,11/9/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
234,20071107,8,SO57010,1,49.99,0,38.4923,11/7/2007,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
